 UP-82       NP-6808-A     2000     3636.3636     M	400kV Rishikesh at Muzaffarnagar-UPPCL 
 UP-83       NP-6809-A     2000     3636.3636     M	400kV Meerut at Muzaffarnagar-UPPCL
 UP-84       NP-8200-A     3000     3636.3636     M     400kV Dadri at Greater Noida-UPPCL ( Ct ratio change on 040619 from 2000 to 3000)
 UP-86       NP------A     500      3636.3636     S    400/220 kV ICT-1(400 kV side) at Greater Noida-UPPCL
 UP-87       NP------A     1000     2000          S    400/220 kV ICT-1(220 kV side) at Greater Noida-UPPCL
 UP-85       NP-6806-A     2000     3636.3636     M    400kV Nawada(HVPN) at Greater Noida-UPPCL
 UQ-04       NP------A     500      3636.3636     S    400/220 kV ICT-2(400 kV side) at Greater Noida-UPPCL
 UQ-15       NP------A     1000     2000          S    400/220 kV ICT-2(220 kV side) at Greater Noida-UPPCL
 UQ-29       NP------A     500      3636.3636     S    400/220 kV ICT-3(400 kV side) at Greater Noida-UPPCL
 UQ-30       NP------A     1000     2000	  S    400/220 kV ICT-3(220 kV side) at Greater Noida-UPPCL
 UQ-46       NP------A     1000     3636.3636     S    400/220(500MVA) kV ICT-4(400 kV side) at Greater Noida-UPPCL
 UQ-47       NP------A     1600     2000	  S    400/220(500MVA) kV ICT-4(220 kV side) at Greater Noida-UPPCL
 NY-15       NP-8010-A     2000     6954.5454     M    765kV Aligarh-PG at Greater Noida-WUPPTCL(765kV Agra Gr Noida-WUPPTCL LILO at Aligarh PG on 17.03.18)
 NY-16       NP-8011-A     2000     6954.5454     M    765kV Meerut at Greater Noida-WUPPTCL
 UP-10       NP-8053-A     800      2000          M	220kV Khodri-1 at Saharanpur-UPPCL (lilo at Sarsawa)
 UP-11       NP-1895-A     800      2000          M	220kV Khodri-2 at Saharanpur-UPPCL
 UP-12       NP-1897-A     400      1200          M	132kV Roorkee-1(Lx.Mill) at Gagalheri (pre Saharanpur)-UPPCL 
 UQ-28       NP-1898-A     400      1200          M	132kV  Baghwanpur at AmbalaRD(Pilakni)(preNew Saharanpur)-UPPCL
 UP-14       NP-1690-A     400      1200          M	132kV Khatima at Pilibhit-UPPCL
 UP-15       NP-5197-A     400      1200          M	132kV Sitarganj at Pilibhit-UPPCL(NR-3603-A replaced on 06.02.2020)
 UP-16       NP------A     400      1200          M	132kV Kichcha at Dohna-UPPCL
 UQ-27       NP-7756-A     400      1200          M	132kV Kichcha at Richha-UPPCL
 UQ-17       NP-1797-A     400      1200          M	132kV Kalagarh  at Sherkot-UPPCL (Meter Shifted from Dhampur to Sherkot on 17.08.18)
 UP-17       NP------A     800      1200          M	132kV Kalagarh-1 at Nehtaur-UPPCL (Lilo at Afzalgarh on 20.01.14)
 UQ-45       NP-1796-A     400      1200          M	132kV Kalagarh at Afzalgarh-UPPCL 
 UP-22       NP-1794-A     400      1200          M	132kV LakSar at Nehtaur-UPPCL 
 UQ-25       NP-1795-A     400      1200          M	132kV Manglore at Kirtarpur-UPPCL
 UP-24       NP-1478-A     400      1200          M	132kV Chilla at Nazibabad-UPPCL 
 UP-25       NP-1696-A     400      1200          M	132kV Kotdwar at Nazibabad-UPPCL
 UP-26       NP-5326-A     1000     2000          M	220kV Pantnagar at Baikanthpur(Bareilly)-UPPCL(NP-1757-A replaced on 29.03.2019)(NR-4487-A replaced on 20.01.20)
 UP-57       NP-1222-A	   500      2000          M	220kV Pithoragarh - PG at Baikanthpur(Bareilly)-UPPCL 
 UP-58       NP-3069-A	   500      2000          M	220kV Dhauliganga-2 at Baikanthpur(Bareilly)-UPPCL
 UP-80	     NP-1781-A	   2000     3636.3636     M     400kV Bareilly PG-1 at Baikanthpur(Bareilly)-UPPCL
 UP-81       NP-1324-A     2000     3636.3636     M     400kV Bareilly PG-2 at Baikanthpur(Bareilly)-UPPCL
 UQ-41	     NR-3790-A	   2000     3636.3636     S     400kV Shahjahanpur(PG)-1 at ROSA TPS-UPPCL(Erstwhile Lucknow(PG)-Rosa)(NP-7385-A replaced on 13.05.2019)
 UQ-42	     NR-4467-A	   2000     3636.3636     S     400kV Shahjahanpur(PG)-2 at ROSA TPS-UPPCL(Erstwhile Bareilly(PG)-Rosa) (NP-7384-A REPLACED)
 UP-28       NP-7717-A     800      2000          M	220kV Auraiya-1 at 220kV Agra-UPPCL
 UP-29       NP-8301-A     800      2000          M	220kV Auraiya-2 at 220kV Agra-UPPCL (NP-1727-A ON 190819) 
 UP-30       NP-1729-A     800      2000          M	220kV Agra-PG at Sikandara(Agra)-UPPCL (LILO of Sikandara-Bharatpur at Agra-PG)
 UP-31       NP-1531-A     2000     3636.3636     M	400kV Singrauli at Anpara-UPPCL  
 UP-32       NP-1532-A     600      1200          M	132kV Morwa at Anpara-UPPCL 
 UP-33       NP-1286-A     400      1200          M	132kV Morwa at Bina-UPPCL
 UQ-31       NP-6668-A     200      1200          M	132kV Rajghat at Lalitpur-UPPCL
 UP-34       NP-1269-A     2000     3636.3636     M	400kV Singrauli at 400kV Lucknow-UPPCL  
 UP-35       NP-1270-A     2000     3636.3636     M	400kV Bareily(PG) (Lko-Mbd line made LILO at PG Bly) at 400kV Lucknow-UPPCL 
 UQ-20       NP-8123-A     2000     3636.3636     M	400kV Lucknow(PG) at 400kV Lucknow-UPPCL  
 UP-59       NP-1271-A     800      2000          M	220kV Raebarely at 220kV Bachhrawan -UPPCL (line shifed from lucknow up in may-18)
 UQ-21       NR-3791-A     2000     3636.3636     M	400kV Lucknow(PG) at 400kV Sultanpur-UPPCL 
 UQ-22       NP-1294-A     1200     1200          M	132kV Singrauli at Renusagar-RTPS-UPPCL
 UP-90	     NP-7776-A	   2000	    3636.3636     M     400 kV Lucknow(PG)-1 at 400kV Unnao-UPPCL(NP-9920-A replaced on 11.11.2019)
 UP-91	     NP-9923-A     2000	    3636.3636     M     400 kV Lucknow(PG)-2 at 400kV Unnao-UPPCL
 UP-92	     NP-5016-A     2000	    3636.3636     M     400 kV Gorakhpur(PG)-1 at 400kV Gorakhpur-UPPCL
 UP-93	     NP-5017-A     2000	    3636.3636     M     400 kV Gorakhpur(PG)-2 at 400kV Gorakhpur-UPPCL
 UP-36       NP-1238-A     2000     3636.3636     M	400kV Kanpur-1 at 400kV Panki-UPPCL  
 UP-37       NP-1274-A     2000     3636.3636     M	400kV Kanpur-2 at 400kV Panki-UPPCL 
 UP-60       NP-1239-A     800      2000          M	220kV Kanpur at 220kV Raniya-UPPCL(Line Knp-Panki-1 LILO at Raniya-UP end) 
 UP-61       NP-1742-A     800      2000          M	220kV Kanpur-2 at 220kV Panki-UPPCL 
 UP-38       NP-1530-A     800      2000          M	220kV Sasaram at Sahupuri-UPPCL 
 UP-40       NP-1529-A     400      1200          M	132kV Karamnasa-2 at Sahupuri-UPPCL 
 UP-41       NP-7771-A     400      2000          M	220kV Tanakpur-1 at CB Gunj-UPPCL 
 UP-42       NP-1298-A     400      2000          M	220kV Sitarganj-PG at CB Gunj-UPPCL 
 UP-44       NP-1295-A     400      1200          M	132kV Sonenagar at Rihand HPS-UPPCL 
 UP-45       NP-1296-A     400      1200          M	132kV Garwa at Rihand HPS-UPPCL 
 UP-46       NP-1292-A     400      1200          M	132kV Karamnasa at Chandauli-UPPCL 
 UP-47       NP-1045-B     400      100           M	Genr-1(11kV) at Khara HPS-UPPCL  
 UP-48       NP-7782-B     400      100           M	Genr-2(11kV) at Khara HPS-UPPCL (NP-1054-B  rep on 090919)
 UP-49       NP-7783-B     400      100           M	Genr-3(11kV) at Khara HPS-UPPCL    
 UP-50       NP-1345-A     2000     3636.3636     L	400kV Muradnagar at Moradabad-UPPCL
 UP-08       NP-6586-A     2000     3636.3636     M	400kV Kashipur at Moradabad-UPPCL
 UQ-11       NP-7997-A     2000     3636.3636     M	400kV PG Bareilly-1 at Moradabad-UPPCL 
 UQ-16       NP-7716-A     2000     3636.3636     M	400kV PG Bareilly-2 at Moradabad-UPPCL
 UQ-32       NP-1755-A     800      2000          M	220kV NAPS at Sirshi-UPPCL (NAP Moradabad line was LILO at Shirshi)
 UQ-14       NP-1801-A     400      1200          M	132kV Mahuakheraganj(pre Kashipur) at Thakurdwara-UPPCL
 UP-63       NP-1159-A     800      2000          M	220kV Kanpur(PG) at Mainpuri-UPPCL
 UP-99       NP-5044-A     800      2000          S	220kV Mainpuri(PG)-1 at Mainpuri-UPPCL
 UP-98       NP-6807-A     800      2000          S	220kV Mainpuri(PG)-2 at Mainpuri-UPPCL
 UQ-56       NP-8270-A     2000     3636.3636     S	400kV Mainpuri(PG)-1 at Mainpuri-UPPCL ( NR-4488-A REP ON 030819)
 UQ-57       NP-8272-A     2000     3636.3636     S	400kV Mainpuri(PG)-2 at Mainpuri-UPPCL ( NR-4492-A REP ON 030819)
 UP-64       NP-1741-A     800      2000          M	220kV Kanpur(PG) at Naubastha-UPPCL  
 UP-65       NP-7142-A     800      2000          M	220kV Raebarely at CG City-UPPCL
 UP-66       NP-3034-A     800      2000          M	220kV Unchahar-1 at Fatehpur-UPPCL  
 UP-67       NP-7696-A     800      2000          M	220kV Unchahar-2 at Fatehpur-UPPCL
 UP-68       NP-8166-A     800      2000          M	220kV NAPS-1 at Dibai-UPPCL (Meter Shifted to Dibai in 140419 from Khurja)
 UP-69       NP-1216-A     800      2000          M	220kV NAPS-2 at Khurja-UPPCL (NP-1586-A  rep on 110919)  
 UQ-01       NP-5030-A     800      2000          M      220kV NAPS at Atrauli-UPPCL
 UQ-02       NP-5170-A     2000     3636.3636     M      400kV Balia-1 at Mau-UPPCL
 UQ-03       NP-5342-A     2000     3636.3636     M      400kV Balia-2 at Mau-UPPCL
 UP-71       NP-8056-A     800      2000          M	220kV NAPS at Simbhauli-UPPCL(NP-3062-A replaced on 20.09.2019)
 UP-72       NP-3039-A     2000     3636.3636     M	400 kV Agra-PG-1 at Fatehabad-UPPCL(400kV Agra(PG)-Agra(UP) LILO at Fatehabad-UP)
 UP-73       NP-1903-A     2000     3636.3636     M	400 kV Agra PG-2 at Agra-UPPCL
 UP-20       NP------A     2000     3636.3636     M	400 kV sasaram at Sarnath-UPPCL(Now Varanasi-Sasaram)
 UP-21       NP------A     2000     3636.3636     M	400 kV Varanasi at Sarnath-UPPCL(400 Alhd-Sarnath LILO at Varanasi)(Now Varanasi-Sasaram)
 UQ-50       NP-1779-A     2000     3636.3636     M	400 kV Varanasi-II at Sarnath-UPPCL(NP-1767-AA REPL ON 290619)
 UQ-51       NP-8140-A     2000     3636.3636     M	400 kV Varanasi-I at Sarnath-UPPCL (NP-1770-A REPL ON 290619)
 UQ-48       NP-8298-A     2000     3636.3636     M	400 kV Srinagar(PTCUL)-I at Alaknanda(GVK)-UPPCL
 UQ-49       NP-8115-A     2000     3636.3636     M	400 kV Srinagar(PTCUL)-II at Alaknanda(GVK)-UPPCL
 UQ-52       NP-8260-A     1000     3636.3636     M	400 kV Allahabad(PG)-I  at Meja-UPPCL
 UQ-53       NP-8261-A     1000     3636.3636     M	400 kV Allahabad(PG)-II at Meja-UPPCL
 UQ-54       NR-4389-A     1000     3636.3636     M	400 kV Kashipur(UK) at Nehtaur-UPPCL
 UQ-55       NR-3775-A     1000     3636.3636     M	400 kV Rishikesh(UK) at Nehtaur-UPPCL
 UQ-58       NR-4547-A     2000     3636.3636     M	400 kV Orai(PG)-1 at Orai-UPPCL
 UQ-59       NR-4548-A     2000     3636.3636     M	400 kV Orai(PG)-2 at Orai-UPPCL
 UQ-64       NR-3860-A     800      2000          S	220 kV Kanpur PG at Sikandara-UPPCL
 UQ-67       NR-4377-A     2000     3636.3636     S	400 kV Tanda at Azamgarh-UPPCL (NR-3789-A rep on 131119)
 UQ-68       NR-3786-A     2000     3636.3636     S	400 kV Tanda at Sultanpur-UPPCL
 RJ-01       NP-1032-B     200      2000          M	220kV Dadri-1 at Khetri-RVPNL
 RJ-02       NP-1033-B     160      2000          M	220kV Dadri-2 at Khetri-RVPNL
 RJ-86       NP-5029-A     800      2000          M	220kV Hissar(BBMB) at Chirawa-RVPNL
 RJ-04       NR-4706-B     80       1200          S	132kV Hissar at Rajgarh-RVPNL
 RJ-05       NR-4701-B     80       1200          S	132kV Aux. B/C at Rajgarh-RVPNL
 RJ-06       NP-1974-B     80       1200          S	132kV Hissar at Amarpura Thedi-RVPNL
 RJ-07       NP-1734-A     2000     3636.3636     M	400kV Bassi-1 at 400kV Heerapura-RVPNL
 RJ-08       NP-1735-A     2000     3636.3636     M	400kV Bassi-2 at 400kV Heerapura-RVPNL
 RJ-85       NP-6709-A     800      2000          M	220kV Bassi at 220kV Bagru-RVPNL
 RJ-55       NP------B     160      2000          M	220kV Bassi at 220kV Heerapura-RVPNL(Ckt. was LILO at Indragandhinagar)
 RJ-90       NP-8149-A     1000     2000          M	220kV Bassi at 220kV Indragandhinagar-RVPNL (NP-1763-A rep on 05.11.19)
 RJ-09       NP-8193-A     800      2000          M	220kV Agra-PG at Bharatpur-RVPNL (LILO of Sikandara- Bharatpur at Agra-PG)
 RJ-11       NP------A     600      2000          M	220kV BTPS at Alwar-RVPNL
 RJ-89       NP-1875-A     800      2000          M	220kV BTPS at MIA-RVPNL
 RJ-12       NP-1712-A     800      2000          M	220kV Anta at Kota-RVPNL
 RJ-13       NR-3849-A     1000     2000          M	220kV Bhanpura at Ranpura-RVPNL(NP-7779-B LILO of Badod-Kota at Ranpura on 160219)
 RJ-14       NP-1035-B     160      2000          M	220kV RAPSB at Kota-RVPNL 
 RJ-15       NP-1291-A     800      2000          M	220kV RAPSB at Udaipur-RVPNL
 RJ-16       NP-7765-A     800      2000          M	220kV Trans. B/C at Udaipur-RVPNL
 RJ-21       NP-1072-B     80       1200          M	132 kV Gandhi Sagar at RPSHEP-RVPNL
 RJ-25       NR-3989-A     800      2000          M	220kV Anta-2 at Bhilwara-RVPNL
 RJ-26       NR-3785-A     800      2000          M	220kV Anta-1 at Bhilwara-RVPNL
 RJ-27       NP-1058-B     160      2000          M	220kV TBC at Bhilwara-RVPNL
 RJ-28       NP-1056-B     160      2000          M	220kV Swaimadhopur at Dausa-RVPNL
 RJ-29       NP-1057-B     160      2000          M	220kV Anta-2 at Dausa-RVPNL(line lilo at Lalsot)
 RJ-30       NP-1738-A     800      2000          M	220kV TBC at Dausa-RVPNL
 RJ-31       NP-8294-A     1000     2000          M	220kV Bassi-1 at Dausa-RVPNL 
 RJ-32       NP-6143-A     800      2000          M	220kV Bassi-2 at Dausa-RVPNL
 RJ-33       NP-1301-A     800      2000          M	220kV Badod at Morak-RVPNL
 RJ-34       NP------B	   60       1200          M	132kV Sheopur at Sawaimadhopur-RVPNL
 RJ-35       NP-1064-B     80       1200          M	132kV aux. B/C at Sawaimadhopur-RVPNL
 RJ-60       NP-8230-A     1000     2000          M     220/132kV ICT-1(220kV)-100MVA,BHEL at S'madhopr-RVPNL
 RJ-67       NP-5410-A     400      2000          M     220/132kV ICT-2(220kV)-100MVA,CGL at S'madhopr-RVPNL
 RJ-66       NP-6708-A     500      1200          M	132kV Sheopur at Khandar-RVPNL
 RJ-36       NP-5349-A     800      2000          M	220kV RAPSB-1 at Chittorgarh-RVPNL 
 RJ-37       NP-1317-A     800      2000          M	220kV RAPSB-2 at Chittorgarh-RVPNL
 RJ-38       NP-1318-A     800      2000          M	220kV TBC at Chittorgarh-RVPNL
 RH-11       NP-8181-A     2000     3636.3636     M	400kV RAPPC at Chittorgarh-RVPNL
 RH-12       NP-8182-A     2000     3636.3636     M	400kV Kankroli at Chittorgarh-RVPNL
 RH-13       NP-6670-A     3000     3636.3636     M	400kV Chittorgarh PG-1 at Chittorgarh-RVPNL (NR-4530-A rep on 04.10.19)
 RH-14       NP-5025-A     3000     3636.3636     M	400kV Chittorgarh PG-2 at Chittorgarh-RVPNL(NR-4532-A replaced on 18.09.2019 & NR-3970-A rep on 04.10.19)
 RJ-74	     NP-6693-A     1000	    3636.3636     M	400 kV Kankroli-PG at Jodhpur-RVPNL  
 RJ-77	     NP-6145-A     2000	    3636.3636     M	400 kV Kota-PG-1 at Merta-RVPNL
 RJ-78	     NP-8138-A     2000	    3636.3636     M	400 kV Shree cement Ltd at Merta-RVPNL
 RH-01	     NP------A     2500	    3636.3636     S	400 kV Bassi-PG at Kawai TPS-RVPNL 
 RH-02	     NP------A     1500	    3636.3636     S	400 kV Bassi-PG at Kalisindh STPS-RVPNL
 RH-07	     NP-8042-A     800 	    2000          M	220kV Anta-2 at Lalsot-RVPNL
 RH-08	     NP-8241-A     2000	    3636.3636     S	400 kV Sikar-PG-I  at Ratangarh-RVPNL
 RH-09	     NP-8242-A     2000	    3636.3636     S	400 kV Sikar-PG-II at Ratangarh-RVPNL
 NU-37	     NP-8276-A     3000	    6954.5454     M	765 kV Bhiwani-I at Phagi-RVPNL
 RH-10	     NP-8277-A     3000	    6954.5454     M	765 kV Bhiwani-II at Phagi-RVPNL
 NU-38	     NP-8274-A     3000	    6954.5454     M	765 kV Gwalior-I at Phagi-RVPNL
 NU-39	     NP-8275-A     3000	    6954.5454     M	765 kV Gwalior-II at Phagi-RVPNL
 NU-32	     NP-8284-A     2000	    3636.3636     M	400 kV Bassi-I at Phagi-RVPNL
 NU-33	     NP-8269-A     2000	    3636.3636     M	400 kV Bassi-II at Phagi-RVPNL 
 RH-15       NR-4535-A     2000     3636.3636     S	400 kV Sikar-PG-I  at Bikaner(RVPNL)
 RH-16       NR-4536-A     2000     3636.3636     S	400 kV Sikar-PG-2  at Bikaner(RVPNL)
 RH-24       NR-4585-A     2000     3636.3636     S	400 kV Bikaner at Bikaner(RRVPNL)
 RH-17	     NR-4476-A     3000	    3636.3636     M	400 kV Ajmer(PG)-I at Ajmer-RVPNL(Sync on 25.12.2017)
 RH-18	     NR-4478-A     3000	    3636.3636     M	400 kV Ajmer(PG)-II at Ajmer-RVPNL(Sync on 25.12.2017)
 RH-19       NR-4472-A     2000     3636.3636     M	400 kV Sikar (PG)-1 at Babai-RRVPNL
 RH-20       NR-4477-A     2000     3636.3636     M	400 kV Neemrana (PG)-1 at Babai-RRVPNL 
 RH-21       NR-4559-A     2000     3636.3636     S	400 kV Kota-PG at Anta-RRVPNL
 RH-22       NR-3930-A     2000     3636.3636     M	400 kV Bhadla-I at Bhadla-RRVPNL
 RH-23       NR-3752-A     2000     3636.3636     M	400 kV Bhadla-II at Bhadla-RRVPNL
 RH-25       NR-3981-A     2000     3636.3636     S	400 kV Bikaner at Bhadla-RRVPNL
 RH-26       NR-3697-A     2000     3636.3636     S	400 kV Bhinmal-1 at Barmer-RRVPNL
 RH-27       NR-3592-A     2000     3636.3636     S	400 kV Bhinmal-2 at Barmer-RRVPNL
 NB-01	     NR-4473-A     3000	    6954.5454     L	765 kV Chittorgarh(PG)-I at Ajmer-PG(Sync on 25.12.2017)(NR-4475-A replaced on 17.12.2018)
 NB-02	     NR-4474-A     3000	    6954.5454     L	765 kV Chittorgarh(PG)-II at Ajmer-PG(Sync on 25.12.2017)
 NB-03	     NR-4471-A     3000	    3636.3636     S	400 kV Ajmer(Raj)-I at Ajmer-PG(Sync on 25.12.2017)
 NB-04	     NR-4480-A     3000	    3636.3636     S	400 kV Ajmer(Raj)-II at Ajmer-PG(Sync on 25.12.2017)
 NB-07	     NR-4470-A     3000	    3636.3636     L	765/400 kV ICT-1(400 kV side) at Ajmer-PG
 NB-08	     NR-4479-A     3000	    3636.3636     L	765/400 kV ICT-2(400 kV side) at Ajmer-PG
 HY-47       NR-4530-A     3000     3636.3636     S	400kV Chittorgarh-RVPNL-1 at Chittorgarh-PG (NR-4533-A  rep on 131119)
 HY-48       NR-4534-A     3000     3636.3636     S	400kV Chittorgarh-RVPNL-2 at Chittorgarh-PG
 NB-05       NR-4537-A     3000     3636.3636     S	765/400 kV ICT-1(400 kV) at Chittorgarh-PG
 NB-06       NR-4538-A     3000     3636.3636     S	765/400 kV ICT-2(400 kV) at Chittorgarh-PG
 NB-43       NR-4539-A     3000     6954.5454     S	765 kV Banasakantha-I at Chittorgarh-PG
 NB-44       NR-3970-A     3000     6954.5454     S	765 kV Banasakantha-II at Chittorgarh-PG (NR-4540-A rep on 131119)
 RH-03	     NP-8217-A     600      3636.3636     M	400/220 kV ICT-1(400 kV) at Kotputli-PG
 RH-04	     NP-8146-A     1000     2000          S	400/220 kV ICT-1(220 kV) at Kotputli-PG
